added_rors	removed_rors	works_examples	OpenAlex Approve?
02aj0kh94		W2023467678	Yes
02aj0kh94		W2005058020	Yes
02aj0kh94		W1982482266	Yes
02aj0kh94		W2087038182	Yes
02aj0kh94		W2087038182	Yes
02aj0kh94		W2017974358	Yes
02aj0kh94		W2017974358	Yes
02aj0kh94	02rx3b187	W2003625126	No - auto
02aj0kh94	02rx3b187	W2003625126	No - auto
02aj0kh94		W2118522888	Yes
02aj0kh94		W2118522888	Yes
02aj0kh94		W2118522888	Yes
02aj0kh94		W2012658957	Yes
02aj0kh94		W2008238438	Yes
02aj0kh94		W1998920785	Yes
02aj0kh94		W1998920785	Yes
02aj0kh94		W3142763221	Yes
02aj0kh94	02rx3b187	W2595714861	No - auto
02aj0kh94	02rx3b187	W2595714861	No - auto
02aj0kh94		W2060552391	Yes
02aj0kh94		W2060052985	Yes
02aj0kh94		W2060052985	Yes
02aj0kh94		W2028593963	Yes
02aj0kh94		W2146628461	Yes
02aj0kh94		W2146628461	Yes
02aj0kh94		W2146628461	Yes
02aj0kh94		W2146628461	Yes
02aj0kh94		W2146628461	Yes
02aj0kh94		W3123637191	Yes
02aj0kh94		W3123637191	Yes
02aj0kh94		W3123637191	Yes
02aj0kh94	02rx3b187	W1969845488	No - auto
02aj0kh94	02rx3b187	W1969845488	No - auto
02aj0kh94	02rx3b187	W1969845488	No - auto
02aj0kh94		W2007605277	Yes
02aj0kh94		W2007605277	Yes
02aj0kh94		W2007605277	Yes
02aj0kh94		W2043760428	Yes
02aj0kh94		W2077269349	Yes
02aj0kh94		W2077269349	Yes
02aj0kh94		W2312826580	Yes
02aj0kh94		W2312826580	Yes
02aj0kh94		W2124469109	Yes
02aj0kh94		W2124469109	Yes
02aj0kh94		W1983837668	Yes
02aj0kh94		W1983837668	Yes
02aj0kh94		W2003156696	Yes
02aj0kh94		W2003156696	Yes
02aj0kh94		W2081953625	Yes
02aj0kh94		W2081953625	Yes
02aj0kh94		W76166512	Yes
02aj0kh94		W76166512	Yes
02aj0kh94		W2069141583	Yes
02aj0kh94		W2069141583	Yes
02aj0kh94		W2016980292	Yes
02aj0kh94		W2006660782	Yes
02aj0kh94		W2088227645	Yes
02aj0kh94		W2088227645	Yes
02aj0kh94		W1858136821	Yes
02aj0kh94		W1858136821	Yes
02aj0kh94		W1858136821	Yes
02aj0kh94		W2103867150	Yes
02aj0kh94		W2116220297	Yes
02aj0kh94		W2116220297	Yes
02aj0kh94		W2160185534	Yes
02aj0kh94		W2160185534	Yes
02aj0kh94		W2160185534	Yes
02aj0kh94		W1985168953	Yes
02aj0kh94		W2041399396	Yes
02aj0kh94		W2149985401	Yes
02aj0kh94		W2149985401	Yes
02aj0kh94		W2024228420	Yes
02aj0kh94		W2024228420	Yes
02aj0kh94	02rx3b187	W1547792260	No - auto
02aj0kh94	02rx3b187	W1547792260	Yes
02aj0kh94		W2086791726	Yes
02aj0kh94		W2102252487	Yes
02aj0kh94		W2102252487	Yes
02aj0kh94	02rx3b187	W2146584048	No - auto
02aj0kh94		W2126755382	Yes
02aj0kh94	02rx3b187	W2146584048	Yes
02aj0kh94	02rx3b187	W2146584048	No - auto
02aj0kh94	02rx3b187	W1487952919	No - auto
02aj0kh94		W1971878429	Yes
02aj0kh94		W1971878429	Yes
02aj0kh94		W1971878429	Yes
02aj0kh94	02rx3b187	W1487952919	No - auto
02aj0kh94	02rx3b187	W2105872861	Yes
02aj0kh94	02rx3b187	W2105872861	No - auto
02aj0kh94	02rx3b187	W2105872861	Yes
02aj0kh94	02rx3b187	W2090958188	No - auto
02aj0kh94	02rx3b187	W1487952919	No - auto
02aj0kh94	02rx3b187	W2090958188	No - auto
02aj0kh94	02rx3b187	W3121682558	No - auto
02aj0kh94	02rx3b187	W3121682558	No - auto
02aj0kh94	02rx3b187	W2121133053	No - auto
02aj0kh94	02rx3b187	W2121133053	No - auto
02aj0kh94		W2003491575	Yes
02aj0kh94	02rx3b187	W2121133053	No - auto
02aj0kh94	02rx3b187	W1547792260	No - auto
02aj0kh94		W2003491575	Yes
02aj0kh94	02rx3b187	W2101267706	No - auto
02aj0kh94		W2094677229	Yes
02aj0kh94		W2094677229	Yes
02aj0kh94		W2024951284	Yes
02aj0kh94		W2024951284	Yes
02aj0kh94		W2024951284	Yes
02aj0kh94	02rx3b187	W2085811697	No - auto
02aj0kh94	02rx3b187	W2085811697	No - auto
02aj0kh94	02rx3b187	W2085811697	No - auto
02aj0kh94	02rx3b187	W2085811697	No - auto
02aj0kh94		W2170251198	Yes
02aj0kh94		W2170251198	Yes
02aj0kh94		W2010082722	Yes
02aj0kh94		W2010082722	Yes
02aj0kh94		W2059015493	Yes
02aj0kh94		W2008796857	Yes
02aj0kh94	02rx3b187	W3103187671	No - auto
02aj0kh94	02rx3b187	W3103187671	No - auto
02aj0kh94	02rx3b187	W3103187671	No - auto
02aj0kh94		W1738035532	Yes
02aj0kh94	02rx3b187	W1964064353	No - auto
02aj0kh94	02rx3b187	W1964064353	No - auto
02aj0kh94		W2023137773	Yes
02aj0kh94		W2159179773	Yes
02aj0kh94		W2159179773	Yes
02aj0kh94		W2003292544	Yes
02aj0kh94	02rx3b187	W2037886020	Yes
02aj0kh94	02rx3b187	W2037886020	Yes
02aj0kh94	02rx3b187	W2037886020	Yes
02aj0kh94		W35794943	Yes
02aj0kh94		W2126069288	Yes
02aj0kh94		W2317776257	Yes
02aj0kh94		W2317776257	Yes
02aj0kh94		W1977066278	Yes
02aj0kh94		W1984549648	Yes
02aj0kh94		W1984549648	Yes
02aj0kh94		W2024707078	Yes
02aj0kh94		W2024707078	Yes
02aj0kh94		W3098618814	Yes
02aj0kh94	02rx3b187	W1981190200	No - auto
02aj0kh94		W2029880618	Yes
02aj0kh94		W2029880618	Yes
02aj0kh94		W2011721922	Yes
02aj0kh94		W2011721922	Yes
02aj0kh94		W2093364830	Yes
02aj0kh94		W2093364830	Yes
02aj0kh94		W2093364830	Yes
02aj0kh94		W2092270379	Yes
02aj0kh94		W1878826340	Yes
02aj0kh94	02rx3b187	W2157091842	No - auto
02aj0kh94	02rx3b187	W2157091842	No - auto
02aj0kh94		W2014750402	Yes
02aj0kh94		W2014750402	Yes
02aj0kh94		W2102794297	Yes
02aj0kh94		W2031354023	Yes
02aj0kh94		W1988375269	Yes
02aj0kh94		W1988375269	Yes
02aj0kh94		W1988375269	Yes
02aj0kh94		W1988375269	Yes
02aj0kh94		W2003176572	Yes
02aj0kh94		W2003176572	Yes
02aj0kh94		W2145323407	Yes
02aj0kh94		W2145323407	Yes
02aj0kh94		W2103796175	Yes
02aj0kh94		W1998534199	Yes
02aj0kh94		W1998534199	Yes
02aj0kh94		W2063265566	Yes
02aj0kh94		W2063265566	Yes
02aj0kh94		W2092323993	Yes
02aj0kh94		W1977153049	Yes
02aj0kh94		W1972680065	Yes
02aj0kh94		W1972680065	Yes
02aj0kh94	02rx3b187	W2118145004	No - auto
02aj0kh94	02rx3b187	W2118145004	No - auto
02aj0kh94	02rx3b187	W2154836345	No - auto
02aj0kh94	02rx3b187	W2154836345	No - auto
02aj0kh94	02rx3b187	W2154836345	No - auto
02aj0kh94		W2022186016	Yes
02aj0kh94		W2022186016	Yes
02aj0kh94		W1935286751	Yes
02aj0kh94		W2021339799	Yes
02aj0kh94		W1980668954	Yes
02aj0kh94		W1980668954	Yes
02aj0kh94		W2331734388	Yes
02aj0kh94		W2331734388	Yes
02aj0kh94		W2331734388	Yes
02aj0kh94		W2036031499	Yes
02aj0kh94	02rx3b187	W11388507	Yes
02aj0kh94	02rx3b187	W11388507	No - auto
02aj0kh94		W2058800692	Yes
02aj0kh94		W2013754595	Yes
02aj0kh94		W2013754595	Yes
02aj0kh94		W2046264043	Yes
02aj0kh94		W2046264043	Yes
02aj0kh94		W2092815395	Yes
02aj0kh94		W2092815395	Yes
02aj0kh94		W2016106891	Yes
02aj0kh94		W2016106891	Yes
02aj0kh94		W2084432296	Yes
02aj0kh94		W2084432296	Yes
02aj0kh94		W2320390750	Yes
02aj0kh94		W2320390750	Yes
02aj0kh94		W2320390750	Yes
02aj0kh94		W2083494654	Yes
02aj0kh94		W1831454975	Yes
02aj0kh94	02rx3b187	W2169446374	No - auto
02aj0kh94	02rx3b187	W2169446374	No - auto
02aj0kh94		W2044824451	Yes
02aj0kh94		W2044824451	Yes
02aj0kh94		W2044824451	Yes
02aj0kh94		W1994625913	Yes
02aj0kh94		W3005991296	Yes
02aj0kh94		W3005991296	Yes
02aj0kh94		W2016264183	Yes
02aj0kh94		W1995138612	Yes
02aj0kh94		W1995138612	Yes
02aj0kh94		W1995138612	Yes
02aj0kh94		W1995138612	Yes
02aj0kh94		W2168840550	Yes
02aj0kh94		W2168840550	Yes
	02rx3b187	W4297975591	No - auto
02aj0kh94		W4297975591	Yes
02aj0kh94		W4250216361	Yes
02aj0kh94		W2952645201	Yes
02aj0kh94		W2048880139	Yes
02aj0kh94		W2412511835	Yes
02aj0kh94		W2412511835	Yes
02aj0kh94		W1990241985	Yes
02aj0kh94		W2066790868	Yes
02aj0kh94		W1967830065	Yes
02aj0kh94		W1967830065	Yes
02aj0kh94		W2028125602	Yes
02aj0kh94		W2028125602	Yes
02aj0kh94		W1991596514	Yes
02aj0kh94		W2050758610	Yes
02aj0kh94		W2032236763	Yes
02aj0kh94		W2089270312	Yes
02aj0kh94		W2064659509	Yes
02aj0kh94		W2950963352	Yes
02aj0kh94		W2950963352	Yes
02aj0kh94		W2187250346	Yes
02aj0kh94		W2187250346	Yes
02aj0kh94		W2077065720	Yes
02aj0kh94	02rx3b187	W2114259093	No - auto
02aj0kh94	02rx3b187	W2114259093	No - auto
02aj0kh94	02rx3b187	W2114259093	No - auto
02aj0kh94		W2164695784	Yes
02aj0kh94	02rx3b187	W2004134710	No - auto
02aj0kh94	02rx3b187	W2004134710	No - auto
02aj0kh94	02rx3b187	W2004134710	No - auto
02aj0kh94	02rx3b187	W2004134710	No - auto
02aj0kh94	02rx3b187	W2004134710	No - auto
02aj0kh94	02rx3b187	W2004134710	No - auto
02aj0kh94	02rx3b187	W2004134710	No - auto
02aj0kh94	02rx3b187	W2004134710	Yes
02aj0kh94	02rx3b187	W2087186922	No - auto
02aj0kh94	02rx3b187	W2087186922	No - auto
02aj0kh94	02rx3b187	W2087186922	No - auto
02aj0kh94	02rx3b187	W2087186922	No - auto
02aj0kh94	02rx3b187	W1981192493	No - auto
02aj0kh94	02rx3b187	W1981192493	Yes
02aj0kh94	02rx3b187	W1981192493	No - auto
02aj0kh94	02rx3b187	W1981192493	No - auto
02aj0kh94	02rx3b187	W1981192493	Yes
02aj0kh94	02rx3b187	W1992411639	No - auto
02aj0kh94	02rx3b187	W1992411639	No - auto
02aj0kh94	02rx3b187	W2064174545	No - auto
02aj0kh94	02rx3b187	W2064174545	Yes
02aj0kh94		W2010763593	Yes
02aj0kh94		W2010763593	Yes
02aj0kh94		W2010763593	Yes
02aj0kh94		W2010763593	Yes
02aj0kh94	02rx3b187	W2060139492	No - auto
02aj0kh94	02rx3b187	W2060139492	No - auto
02aj0kh94		W2018242256	Yes
02aj0kh94		W2018242256	Yes
02aj0kh94		W2018242256	Yes
02aj0kh94		W2018242256	Yes
02aj0kh94		W2001970457	Yes
02aj0kh94		W2001970457	Yes
02aj0kh94		W2001970457	Yes
02aj0kh94	02rx3b187	W2166223907	No - auto
02aj0kh94	02rx3b187	W2166223907	No - auto
02aj0kh94	02rx3b187	W2166223907	No - auto
02aj0kh94		W2002531092	Yes
02aj0kh94	02rx3b187	W2104247345	No - auto
02aj0kh94	02rx3b187	W2104247345	No - auto
02aj0kh94	02rx3b187	W2104247345	No - auto
02aj0kh94	02rx3b187	W2104247345	No - auto
02aj0kh94	02rx3b187	W2015404063	No - auto
02aj0kh94	02rx3b187	W2015404063	Yes
02aj0kh94	02rx3b187	W2015404063	No - auto
02aj0kh94	02rx3b187	W2015404063	No - auto
02aj0kh94	02rx3b187	W2015404063	No - auto
02aj0kh94		W2138975047	Yes
02aj0kh94	02rx3b187	W1972616956	No - auto
02aj0kh94	02rx3b187	W1972616956	No - auto
02aj0kh94	02rx3b187	W2227339555	Yes
02aj0kh94	02rx3b187	W2227339555	No - auto
02aj0kh94	02rx3b187	W2227339555	No - auto
02aj0kh94	02rx3b187	W1539009458	No - auto
02aj0kh94	02rx3b187	W1539009458	No - auto
02aj0kh94	02rx3b187	W1539009458	No - auto
02aj0kh94	02rx3b187	W2047669403	No - auto
02aj0kh94	02rx3b187	W2047669403	No - auto
02aj0kh94	02rx3b187	W2047669403	No - auto
02aj0kh94	02rx3b187	W4299901243	Yes
02aj0kh94	02rx3b187	W4299901243	Yes
02aj0kh94	02rx3b187	W4299901243	No - auto
02aj0kh94	02rx3b187	W4299901243	Yes
02aj0kh94	02rx3b187	W4299901243	No - auto
02aj0kh94	02rx3b187	W1966023465	No - auto
02aj0kh94		W2015649713	Yes
02aj0kh94		W2126729346	Yes
02aj0kh94		W2126729346	Yes
02aj0kh94		W1549522682	Yes
02aj0kh94	02rx3b187	W1986904390	Yes
02aj0kh94	02rx3b187	W1986904390	Yes
02aj0kh94	02rx3b187	W1986904390	Yes
02aj0kh94	02rx3b187	W1986904390	Yes
02aj0kh94	02rx3b187	W1986904390	Yes
02aj0kh94	02rx3b187	W2007977395	No - auto
02aj0kh94	02rx3b187	W2332629866	No - auto
02aj0kh94	02rx3b187	W2332629866	Yes
02aj0kh94	02rx3b187	W2332629866	Yes
02aj0kh94	02rx3b187	W2136404654	Yes
02aj0kh94	02rx3b187	W2136404654	No - auto
02aj0kh94	02rx3b187	W2136404654	No - auto
02aj0kh94	02rx3b187	W2136404654	No - auto
02aj0kh94	02rx3b187	W1979335657	No - auto
02aj0kh94	02rx3b187	W1979335657	No - auto
02aj0kh94		W2162651075	Yes
02aj0kh94		W2108004569	Yes
02aj0kh94		W2108004569	Yes
02aj0kh94		W2028873136	Yes
02aj0kh94		W2028873136	Yes
02aj0kh94		W2103388071	Yes
02aj0kh94		W2103388071	Yes
02aj0kh94	02rx3b187	W2020800475	No - auto
02aj0kh94		W2047646918	Yes
02aj0kh94		W1613301058	Yes
02aj0kh94		W2040666313	Yes
02aj0kh94		W2040666313	Yes
02aj0kh94		W4297831909	Yes
02aj0kh94		W1972284281	Yes
02aj0kh94		W2111897566	Yes
02aj0kh94		W2111897566	Yes
02aj0kh94		W3102037151	Yes
02aj0kh94	02rx3b187	W1983619800	No - auto
02aj0kh94	02rx3b187	W1983619800	No - auto
02aj0kh94		W2043412030	Yes
02aj0kh94	02rx3b187	W2000377518	Yes
02aj0kh94	02rx3b187	W2000377518	Yes
02aj0kh94	02rx3b187	W2000377518	Yes
02aj0kh94	02rx3b187	W2000377518	Yes
02aj0kh94	02rx3b187	W2000377518	Yes
02aj0kh94	02rx3b187	W1998926913	No - auto
02aj0kh94	02rx3b187	W1998926913	No - auto
02aj0kh94	02rx3b187	W1996353262	No - auto
02aj0kh94	02rx3b187	W1996353262	Yes
02aj0kh94	02rx3b187	W1996353262	Yes
02aj0kh94	02rx3b187	W1996353262	No - auto
02aj0kh94	02rx3b187	W1996353262	No - auto
02aj0kh94		W2612286407	Yes
02aj0kh94		W2612286407	Yes
02aj0kh94		W2032338643	Yes
02aj0kh94		W2032338643	Yes
02aj0kh94		W2032338643	Yes
02aj0kh94		W2032338643	Yes
02aj0kh94		W2112513440	Yes
02aj0kh94		W2112513440	Yes
02aj0kh94		W2112513440	Yes
02aj0kh94	02rx3b187	W1965200435	No - auto
02aj0kh94	02rx3b187	W1965200435	No - auto
02aj0kh94	02rx3b187	W1965200435	No - auto
02aj0kh94		W2055649240	Yes
02aj0kh94		W2091981449	Yes
02aj0kh94		W2161338915	Yes
02aj0kh94		W2161338915	Yes
02aj0kh94		W3105560390	Yes
02aj0kh94		W1989140799	Yes
02aj0kh94		W2157136808	Yes
02aj0kh94		W2157136808	Yes
02aj0kh94		W1970962064	Yes
02aj0kh94		W1970962064	Yes
02aj0kh94		W1995628370	Yes
02aj0kh94	02rx3b187	W2126839888	No - auto
02aj0kh94	02rx3b187	W2126839888	No - auto
02aj0kh94	02rx3b187	W2126839888	No - auto
02aj0kh94		W2069622839	Yes
02aj0kh94		W2170189315	Yes
02aj0kh94		W2170189315	Yes
02aj0kh94		W3099159955	Yes
02aj0kh94		W3099159955	Yes
02aj0kh94		W3099159955	Yes
02aj0kh94	02rx3b187	W177235892	Yes
02aj0kh94	02rx3b187	W177235892	No - auto
02aj0kh94		W2171102610	Yes
02aj0kh94		W2171102610	Yes
02aj0kh94		W2171102610	Yes
02aj0kh94		W2033585628	Yes
02aj0kh94		W2033585628	Yes
02aj0kh94		W2134700428	Yes
02aj0kh94	02rx3b187	W2077810075	No - auto
02aj0kh94	02rx3b187	W2077810075	No - auto
02aj0kh94		W2067833909	Yes
02aj0kh94		W2003734304	Yes
02aj0kh94		W2003734304	Yes
02aj0kh94	02rx3b187	W2109990828	No - auto
02aj0kh94	02rx3b187	W2109990828	Yes
02aj0kh94	02rx3b187	W2109990828	No - auto
02aj0kh94		W1971538916	Yes
02aj0kh94		W1971538916	Yes
02aj0kh94		W4249130079	Yes
02aj0kh94		W4249130079	Yes
02aj0kh94	02rx3b187	W2034165031	No - auto
02aj0kh94	02rx3b187	W2034165031	No - auto
02aj0kh94	02rx3b187	W2034165031	No - auto
02aj0kh94	02rx3b187	W2042229000	No - auto
02aj0kh94	02rx3b187	W2042229000	No - auto
02aj0kh94	02rx3b187	W2121134093	No - auto
02aj0kh94		W2034684446	Yes
02aj0kh94	02rx3b187	W1652443917	No - auto
02aj0kh94	02rx3b187	W1652443917	No - auto
02aj0kh94	02rx3b187	W1652443917	No - auto
02aj0kh94		W1861408985	Yes
02aj0kh94		W1861408985	Yes
02aj0kh94		W1861408985	Yes
02aj0kh94		W1861408985	Yes
02aj0kh94		W1861408985	Yes
02aj0kh94		W1861408985	Yes
02aj0kh94		W2069053576	Yes
02aj0kh94		W2121086754	Yes
02aj0kh94		W2121086754	Yes
02aj0kh94		W2093908936	Yes
02aj0kh94		W1737225000	Yes
02aj0kh94		W1737225000	Yes
02aj0kh94		W1737225000	Yes
02aj0kh94		W1737225000	Yes
02aj0kh94		W2097894374	Yes
02aj0kh94		W2097894374	Yes
02aj0kh94		W2056050395	Yes
02aj0kh94		W2056050395	Yes
02aj0kh94		W1965357056	Yes
02aj0kh94		W1965357056	Yes
02aj0kh94		W1971970420	Yes
02aj0kh94	02rx3b187	W2054230218	Yes
02aj0kh94	02rx3b187	W2054230218	No - auto
02aj0kh94	02rx3b187	W2054230218	No - auto
02aj0kh94	02rx3b187	W2054230218	No - auto
02aj0kh94	02rx3b187	W2054230218	No - auto
02aj0kh94		W2162135880	Yes
02aj0kh94		W2162135880	Yes
02aj0kh94		W2162135880	Yes
02aj0kh94		W2002865578	Yes
02aj0kh94		W2168378298	Yes
02aj0kh94		W2168378298	Yes
02aj0kh94	02rx3b187	W2040170392	No - auto
02aj0kh94	02rx3b187	W2040170392	No - auto
02aj0kh94	02rx3b187	W2040170392	No - auto
02aj0kh94	02rx3b187	W2040170392	No - auto
02aj0kh94	02rx3b187	W2040170392	No - auto
02aj0kh94		W1991273206	Yes
02aj0kh94		W1991273206	Yes
02aj0kh94	02rx3b187	W2049252234	No - auto
02aj0kh94	02rx3b187	W2049252234	No - auto
02aj0kh94		W2106259400	Yes
02aj0kh94		W1991405897	Yes
02aj0kh94		W1991405897	Yes
02aj0kh94		W1991405897	Yes
02aj0kh94		W2058833603	Yes
02aj0kh94		W2058833603	Yes
02aj0kh94		W2058833603	Yes
02aj0kh94	02rx3b187	W3102569192	No - auto
02aj0kh94	02rx3b187	W3102569192	No - auto
02aj0kh94	02rx3b187	W3102569192	Yes
02aj0kh94		W2058549718	Yes
02aj0kh94		W2016726453	Yes
02aj0kh94		W2161584486	Yes
02aj0kh94		W2161584486	Yes
02aj0kh94		W2161584486	Yes
02aj0kh94		W2161584486	Yes
02aj0kh94		W1988015413	Yes
02aj0kh94		W1988015413	Yes
02aj0kh94		W1988015413	Yes
02aj0kh94		W1994601543	Yes
02aj0kh94		W1994601543	Yes
02aj0kh94		W1994601543	Yes
02aj0kh94		W2005597413	Yes
02aj0kh94		W2015616150	Yes
02aj0kh94		W2015616150	Yes
02aj0kh94		W2015616150	Yes
02aj0kh94		W2015616150	Yes
02aj0kh94		W2125882818	Yes
02aj0kh94		W2125882818	Yes
02aj0kh94		W4289253637	Yes
02aj0kh94		W4250127964	Yes
02aj0kh94		W4250127964	Yes
02aj0kh94		W2162899251	Yes
02aj0kh94		W1971848834	Yes
02aj0kh94		W1971848834	Yes
02aj0kh94		W1971848834	Yes
02aj0kh94		W2042358825	Yes
02aj0kh94		W2042358825	Yes
02aj0kh94		W2042358825	Yes
02aj0kh94		W2010356030	Yes
02aj0kh94		W2010356030	Yes
02aj0kh94		W1997676477	Yes
02aj0kh94		W1975713392	Yes
02aj0kh94		W2949992994	Yes
02aj0kh94		W2326170015	Yes
02aj0kh94		W1486469845	Yes
02aj0kh94		W2370466397	Yes
02aj0kh94		W2355943652	Yes
02aj0kh94		W2360457942	Yes
02aj0kh94		W160881716	Yes
02aj0kh94		W1989019257	Yes
02aj0kh94		W2005402078	Yes
02aj0kh94		W1996332718	Yes
02aj0kh94		W1996332718	Yes
02aj0kh94	02rx3b187	W2092278365	No - auto
02aj0kh94	02rx3b187	W2092278365	Yes
02aj0kh94		W4250726082	Yes
02aj0kh94		W4250726082	Yes
02aj0kh94		W2139105527	Yes
02aj0kh94		W2139105527	Yes
02aj0kh94		W2139105527	Yes
02aj0kh94		W4241324630	Yes
02aj0kh94		W4241324630	Yes
02aj0kh94		W3203825608	Yes
02aj0kh94		W3203825608	Yes
02aj0kh94		W3121606517	Yes
02aj0kh94	02rx3b187	W2087059155	No - auto
02aj0kh94	02rx3b187	W2087059155	Yes
02aj0kh94	02rx3b187	W2087059155	No - auto
02aj0kh94	02rx3b187	W2087059155	No - auto
02aj0kh94	02rx3b187	W2087059155	No - auto
02aj0kh94		W1501319480	Yes
02aj0kh94	02rx3b187	W2321798303	No - auto
02aj0kh94	02rx3b187	W2321798303	No - auto
02aj0kh94	02rx3b187	W2321798303	No - auto
02aj0kh94	02rx3b187	W2321798303	No - auto
02aj0kh94	02rx3b187	W2321798303	No - auto
02aj0kh94	02rx3b187	W2077816791	Yes
02aj0kh94	02rx3b187	W2077816791	No - auto
02aj0kh94	02rx3b187	W2077816791	No - auto
02aj0kh94	02rx3b187	W2077816791	No - auto
02aj0kh94	02rx3b187	W2077816791	No - auto
02aj0kh94	02rx3b187	W2077816791	Yes
02aj0kh94	02rx3b187	W2077816791	No - auto
02aj0kh94	02rx3b187	W2077816791	No - auto
02aj0kh94	02rx3b187	W2077816791	Yes
02aj0kh94	02rx3b187	W2077816791	No - auto
02aj0kh94		W2130301022	Yes
02aj0kh94		W2130301022	Yes
02aj0kh94		W2130301022	Yes
02aj0kh94		W2130301022	Yes
02aj0kh94		W2130301022	Yes
02aj0kh94		W2130301022	Yes
02aj0kh94	02rx3b187	W2157607284	No - auto
02aj0kh94	02rx3b187	W2157607284	Yes
02aj0kh94	02rx3b187	W2157607284	No - auto
02aj0kh94	02rx3b187	W2157607284	No - auto
02aj0kh94	02rx3b187	W2106929708	No - auto
02aj0kh94	02rx3b187	W2106929708	No - auto
02aj0kh94	02rx3b187	W2106929708	No - auto
02aj0kh94	02rx3b187	W2072685698	No - auto
02aj0kh94	02rx3b187	W2072685698	No - auto
02aj0kh94	02rx3b187	W2072685698	No - auto
02aj0kh94	02rx3b187	W2072685698	No - auto
02aj0kh94	02rx3b187	W2332442279	No - auto
02aj0kh94	02rx3b187	W2332442279	No - auto
02aj0kh94	02rx3b187	W2050797847	No - auto
02aj0kh94	02rx3b187	W2050797847	No - auto
02aj0kh94		W1853848973	Yes
02aj0kh94		W2161269127	Yes
02aj0kh94	02rx3b187	W2110669974	No - auto
02aj0kh94		W2161269127	Yes
02aj0kh94		W2161269127	Yes
02aj0kh94	02rx3b187	W2110669974	No - auto
02aj0kh94		W1972415605	Yes
02aj0kh94		W1972415605	Yes
02aj0kh94		W1972415605	Yes
02aj0kh94	02rx3b187	W2110669974	No - auto
02aj0kh94		W3125544738	Yes
02aj0kh94		W3125544738	Yes
02aj0kh94		W3125544738	Yes
02aj0kh94	02rx3b187	W1965510097	No - auto
02aj0kh94	02rx3b187	W2110669974	No - auto
02aj0kh94	02rx3b187	W1965510097	No - auto
02aj0kh94	02rx3b187	W2036459937	No - auto
02aj0kh94	02rx3b187	W2036459937	Yes
02aj0kh94	02rx3b187	W2022323460	Yes
02aj0kh94	02rx3b187	W2022323460	Yes
02aj0kh94	02rx3b187	W2133995331	Yes
02aj0kh94		W161574681	Yes
02aj0kh94	02rx3b187	W2332442279	No - auto
02aj0kh94	02rx3b187	W2133995331	No - auto
02aj0kh94		W1504315831	Yes
02aj0kh94		W1504315831	Yes
02aj0kh94	02rx3b187	W1998841135	No - auto
02aj0kh94	02rx3b187	W1998841135	Yes
02aj0kh94	02rx3b187	W2101328245	No - auto
02aj0kh94	02rx3b187	W2011757832	Yes
02aj0kh94	02rx3b187	W2011757832	No - auto
02aj0kh94	02rx3b187	W2011757832	Yes
02aj0kh94	02rx3b187	W2011757832	No - auto
02aj0kh94	02rx3b187	W2124556318	No - auto
02aj0kh94	02rx3b187	W2124556318	No - auto
02aj0kh94	02rx3b187	W2124556318	No - auto
02aj0kh94	02rx3b187	W1997253096	No - auto
02aj0kh94	02rx3b187	W2024921012	No - auto
02aj0kh94	02rx3b187	W2024921012	No - auto
02aj0kh94	02rx3b187	W1970632297	No - auto
02aj0kh94	02rx3b187	W1970632297	No - auto
02aj0kh94	02rx3b187	W2083335541	No - auto
02aj0kh94	02rx3b187	W2083335541	No - auto
02aj0kh94		W2085135718	Yes
02aj0kh94	02rx3b187	W1964037948	No - auto
02aj0kh94	02rx3b187	W1964037948	No - auto
02aj0kh94	02rx3b187	W1964037948	No - auto
02aj0kh94	02rx3b187	W3105050599	No - auto
02aj0kh94	02rx3b187	W3105050599	No - auto
02aj0kh94	02rx3b187	W3105050599	No - auto
02aj0kh94		W1992649110	Yes
02aj0kh94		W1992649110	Yes
02aj0kh94		W1992649110	Yes
02aj0kh94		W1992649110	Yes
02aj0kh94		W1992649110	Yes
02aj0kh94	02rx3b187	W2332470210	No - auto
02aj0kh94	02rx3b187	W2332470210	No - auto
02aj0kh94	02rx3b187	W2332470210	No - auto
02aj0kh94	02rx3b187	W2313996642	No - auto
02aj0kh94	02rx3b187	W2313996642	No - auto
02aj0kh94	02rx3b187	W2313996642	No - auto
02aj0kh94	02rx3b187	W2313996642	No - auto
02aj0kh94	02rx3b187	W2313996642	No - auto
02aj0kh94	02rx3b187	W2076412560	No - auto
02aj0kh94	02rx3b187	W2076412560	No - auto
02aj0kh94		W2015444610	Yes
02aj0kh94		W2015444610	Yes
02aj0kh94		W2092234269	Yes
02aj0kh94		W2021437321	Yes
02aj0kh94		W2021437321	Yes
02aj0kh94		W2021437321	Yes
02aj0kh94	02rx3b187	W2093956228	No - auto
02aj0kh94	02rx3b187	W2093956228	No - auto
02aj0kh94	02rx3b187	W2093956228	Yes
02aj0kh94	02rx3b187	W2093956228	No - auto
02aj0kh94	02rx3b187	W2093956228	No - auto
02aj0kh94	02rx3b187	W2093956228	No - auto
02aj0kh94	02rx3b187	W2962793962	No - auto
02aj0kh94	02rx3b187	W2962793962	No - auto
02aj0kh94	02rx3b187	W2962793962	No - auto
02aj0kh94		W2047367611	Yes
02aj0kh94		W2262025378	Yes
02aj0kh94		W2262025378	Yes
02aj0kh94		W2262025378	Yes
02aj0kh94	02rx3b187	W2009148965	No - auto
